MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-25 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-26 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-27 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-28 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-29 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-11-30 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-01 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-02 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-03 00:00:00,0.0,M,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-04 00:00:00,6.89,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-05 00:00:00,6.23,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-06 00:00:00,8.16,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-07 00:00:00,0.24,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-08 00:00:00,0.0,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-09 00:00:00,15.65,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-10 00:00:00,11.81,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-11 00:00:00,3.06,A,NA,STEWARTIA_FSDBDATA_MS04313
MS043,3,H15MET,PPT113,410,1P,PPTH1502,2014-12-12 00:00:00,0.6,A,NA,STEWARTIA_FSDBDATA_MS04313
